X,Y,label
0.18273412,0.34908745,7
0.9379182,0.6310433,0
0.38734084,0.24969637,9
0.9268515,0.6201209,0
0.16443793,0.80862534,1
0.4972143,0.43827888,5
0.38513738,0.46166888,8
0.3799167,0.4696706,8
0.93672407,0.6320223,0
0.37124288,0.38288924,9
0.5594014,0.8573533,3
0.38188252,0.7807797,2
0.2299499,0.40855154,7
0.3819921,0.46522772,8
0.45683512,0.31998053,4
0.7633119,0.36054143,6
0.16696058,0.76104575,1
0.862839,0.60785365,0
0.45276266,0.28846842,4
0.3887171,0.24989124,9
0.5242414,0.31082112,4
0.39355838,0.78339654,2
0.9400368,0.63242227,0
0.4926386,0.42392603,5
0.9535898,0.63932174,0
0.15757334,0.7577048,1
0.8518921,0.32752305,6
0.35245225,0.30148628,9
0.62391543,0.82312334,3
0.3881407,0.78071016,2
0.38759372,0.24977164,9
0.12781699,0.7183155,1
0.8468743,0.3344999,6
0.94158655,0.6308477,0
0.12786734,0.71776974,1
0.1612087,0.8095352,1
0.38008803,0.467663,8
0.19052322,0.36940685,7
0.19017293,0.36382657,7
0.8526853,0.33223993,6
0.5607345,0.8649455,3
0.8513522,0.32632524,6
0.9403351,0.63469195,0
0.18170719,0.36045355,7
0.38813892,0.77598596,2
0.52450615,0.30365643,4
0.16560866,0.8107981,1
0.19226383,0.3694009,7
0.93013304,0.62784374,0
0.85308444,0.33633286,6
0.19021052,0.36868426,7
0.16033582,0.80837625,1
0.39587292,0.78388476,2
0.49371496,0.41863194,5
0.38075417,0.46618012,8
0.15984064,0.8078913,1
0.522109,0.39206737,8
0.38829318,0.77862924,2
0.3799546,0.46578076,8
0.18970382,0.36550888,7
0.85133296,0.3327415,6
0.38113472,0.4655394,8
0.22982593,0.41240144,7
0.16097283,0.810444,1
0.85292935,0.33568227,6
0.38504907,0.7782463,2
0.35073918,0.29532743,9
0.62897515,0.8226984,3
0.9004637,0.61728114,0
0.09409972,0.6404077,1
0.36555505,0.84422034,2
0.60960853,0.7062275,3
0.47363198,0.23937584,4
0.64329547,0.49064326,5
0.7478999,0.26194167,6
0.19937474,0.31424493,7
0.3544589,0.4950921,8
0.32613003,0.2985359,9
0.9881162,0.58509046,0
0.15616065,0.6974861,1
0.40573964,0.79083306,2
0.6676454,0.7543587,3
0.47676817,0.24327952,4
0.6314559,0.43738133,5
0.77911353,0.30455354,6
0.19907422,0.31691378,7
0.42705488,0.45755747,8
0.3059108,0.20028749,9
0.9335097,0.5667611,0
0.13234526,0.7086397,1
0.40108186,0.8049192,2
0.68657035,0.75420344,3
0.4420593,0.2978955,4
0.56366086,0.4432141,5
0.8538272,0.295697,6
0.21831793,0.37342617,7
0.37782744,0.5226147,8
0.3402491,0.18805797,9
0.39900386,0.49022904,8
0.323266,0.21080627,9
0.6245955,0.514543,5
0.2057097,0.3206132,7
0.9481438,0.6148418,0
0.59353304,0.801751,3
0.14424288,0.6770344,1
0.7292382,0.34727764,6
0.3454173,0.4585441,8
0.47171706,0.26671025,4
0.15333614,0.7193474,1
0.55387133,0.4384338,5
0.83002293,0.3621525,6
0.5248601,0.3098362,4
0.35591656,0.81502175,2
0.19351687,0.3251041,7
0.39366674,0.48898295,8
0.07333217,0.6236191,1
0.6591891,0.7829517,3
0.45386738,0.24754256,4
0.6760372,0.7713022,3
0.4416404,0.33291584,4
0.20249695,0.36997664,7
0.44238833,0.83928275,2
0.9428211,0.62195784,0
0.53878224,0.44927093,5
0.9195591,0.6389955,0
0.13031253,0.7119322,1
0.31742942,0.3207841,9
0.3564753,0.8133417,2
0.6828103,0.79556996,3
0.39942953,0.80280584,2
0.660271,0.7791824,3
0.5091114,0.4125191,5
0.5560467,0.43594077,5
0.19362514,0.4010906,7
0.38841063,0.48739538,8
0.5275805,0.3112452,4
0.36961052,0.14704601,9
0.3258435,0.29946393,9
0.26315072,0.4335106,7
0.17058872,0.68434876,1
0.13021873,0.66027975,1
0.34379044,0.17840351,9
0.922416,0.6287379,0
0.21299373,0.3951851,7
0.3995117,0.48975733,8
0.6772363,0.75780493,3
0.44824722,0.28598025,4
0.37968785,0.4611193,8
0.870387,0.2858266,6
0.6781498,0.7507232,3
0.38661104,0.48102042,8
0.9343476,0.64681286,0
0.34753138,0.17672472,9
0.82204455,0.28857833,6
0.44013715,0.80747765,2
0.07517475,0.4548266,1
0.96618694,0.62604755,0
0.13573048,0.7017569,1
0.9328166,0.62843996,0
0.8087446,0.31795052,6
0.403053,0.8051831,2
0.6860813,0.8032641,3
0.3961499,0.48982882,8
0.3243056,0.20586753,9
0.93662506,0.6299159,0
0.19777068,0.3202963,7
0.36320496,0.7995642,2
0.63135093,0.6587181,3
0.45764688,0.23930052,4
0.62710387,0.48864508,5
0.6270473,0.4879567,5
0.40167075,0.80468017,2
0.38704693,0.4814725,8
0.6385114,0.44492212,5
0.44645026,0.3202883,4
0.81746995,0.2635398,6
0.7787172,0.3025131,6
0.7746125,0.3046164,6
0.21280949,0.39352256,7
0.32465085,0.31194684,9
0.15363091,0.7045099,1
0.37706468,0.5182447,8
0.40561545,0.8000625,2
0.06603733,0.6065211,1
0.64227086,0.49448842,5
0.6657925,0.831997,3
0.4723696,0.23990868,4
0.20430692,0.36384636,7
0.34990188,0.17782797,9
0.493136,0.2746921,4
0.84575295,0.5724891,0
0.943512,0.6128659,0
0.9454956,0.60478866,0
0.06508766,0.59400123,1
0.3200933,0.744204,2
0.61278814,0.806062,3
0.58166516,0.26237306,4
0.59770036,0.43515545,5
0.7342976,0.33889866,6
0.29051661,0.38363487,7
0.38464162,0.567146,8
0.32560965,0.30516794,9
0.94971675,0.6181711,0
0.07094496,0.5911056,1
0.3135216,0.73274165,2
0.6028455,0.778312,3
0.5821296,0.26666623,4
0.58022463,0.4823774,5
0.8262066,0.37679705,6
0.23149562,0.33087203,7
0.3845781,0.56597286,8
0.3264833,0.23587517,9
0.83986235,0.55373544,0
0.04593213,0.5508362,1
0.32019183,0.74378,2
0.60128593,0.7763181,3
0.58160275,0.26173964,4
0.6243944,0.49528468,5
0.7695726,0.30471846,6
0.40126544,0.12485833,9
0.84545654,0.56563544,0
0.0902867,0.59414756,1
0.54955536,0.7866075,3
0.07726185,0.59286904,1
0.56381756,0.46080893,5
0.06540637,0.6057917,1
0.3240566,0.7465247,2
0.58248603,0.2665292,4
0.3338974,0.22276798,9
0.37139508,0.6398143,2
0.5831866,0.26767704,4
0.73472357,0.3394372,6
0.55777407,0.5896126,8
0.91858065,0.62852293,0
0.19996507,0.6268017,1
0.0739855,0.60203016,1
0.39286137,0.20186284,9
0.32960752,0.75035906,2
0.7336685,0.3394141,6
0.74320185,0.40443724,6
0.38346225,0.5617275,8
0.28960693,0.38407645,7
0.5821363,0.264743,4
0.35190225,0.8431356,2
0.3338878,0.22365761,9
0.25675258,0.28479645,7
0.94207853,0.6170715,0
0.33133233,0.7540466,2
0.106294595,0.6155875,1
0.95229024,0.6354946,0
0.6061439,0.71884,3
0.8507786,0.32011318,6
0.9333197,0.56665736,0
0.18755512,0.7135057,1
0.28202733,0.62585926,2
0.53355926,0.79409206,3
0.4581459,0.3293095,4
0.5414752,0.41355136,5
0.7872543,0.3666965,6
0.20913118,0.33714822,7
0.40821928,0.48818916,8
0.35944045,0.12782933,9
0.89259744,0.53346425,0
0.16355786,0.68906605,1
0.36057824,0.8172487,2
0.5699268,0.7781924,3
0.47944334,0.32823843,4
0.5177821,0.4206496,5
0.817648,0.32573202,6
0.22394618,0.2606056,7
0.42146257,0.50340974,8
0.35986692,0.17319882,9
0.87889445,0.60898626,0
0.1580351,0.74034834,1
0.3371808,0.8264906,2
0.5838556,0.7975303,3
0.4625312,0.35426638,4
0.5364387,0.45066237,5
0.7665373,0.40777704,6
0.2504295,0.40298656,7
0.33159375,0.4994756,8
0.32161883,0.26352462,9
0.36620817,0.51408565,8
0.81845146,0.3246298,6
0.5759736,0.4214093,5
0.36665156,0.20546421,9
0.27644524,0.4115296,7
0.93298376,0.59712654,0
0.34611338,0.8216769,2
0.5689065,0.77730983,3
0.46999687,0.32017976,4
0.5380293,0.64170516,3
0.35592923,0.48386264,8
0.52212024,0.43095505,5
0.18836164,0.7373588,1
0.52481467,0.4385629,5
0.37867868,0.823896,2
0.5803241,0.811908,3
0.9140567,0.64817774,0
0.18070588,0.8151199,1
0.26796618,0.6354689,2
0.18287225,0.71502805,1
0.5676441,0.7583595,3
0.36063895,0.79609454,2
0.86855644,0.30709302,6
0.5079037,0.41725186,5
0.5692147,0.7801514,3
0.90978146,0.62991655,0
0.2547935,0.38359043,7
0.3520922,0.8242761,2
0.25019208,0.36044914,7
0.46266803,0.32489505,4
0.8185146,0.3262289,6
0.46650735,0.36888194,4
0.92404693,0.59739816,0
0.54534626,0.45144805,5
0.33828056,0.36644736,9
0.36802027,0.38290864,9
0.47773084,0.41343257,8
0.3394106,0.37605,9
0.697151,0.5669703,5
0.5380567,0.64172924,3
0.18588302,0.7582432,1
0.20257021,0.33680743,7
0.51626635,0.3169864,4
0.2316244,0.38645232,7
0.77883494,0.3705111,6
0.6056856,0.4635196,5
0.49362645,0.35594183,4
0.8761222,0.64535856,0
0.962511,0.584693,0
0.8912122,0.37596247,6
0.8037269,0.39391306,6
0.38064036,0.7896298,2
0.89669424,0.6564743,0
0.8102086,0.3657032,6
0.5667317,0.83057207,3
0.2549668,0.3484124,7
0.16279042,0.31476122,7
0.5172432,0.33440548,4
0.5328454,0.31836784,4
0.57107645,0.8091437,3
0.35504398,0.2828713,9
0.4053342,0.93437463,2
0.3263683,0.5440506,8
0.49710923,0.09573612,9
0.8189301,0.32308364,6
0.9143247,0.64652115,0
0.5185729,0.057748076,9
0.5942458,0.46550262,5
0.55669147,0.76147014,3
0.35745156,0.5103355,8
0.4162135,0.5084791,8
0.27732497,0.39767143,7
0.16132614,0.7360223,1
0.4571047,0.3279553,4
0.9105547,0.61054015,0
0.47416586,0.32421312,4
0.35675803,0.5093989,8
0.5716997,0.44687718,5
0.33702102,0.8264767,2
0.5608896,0.75063545,3
0.3610794,0.37425587,9
0.8941348,0.6610015,0
0.18875398,0.800181,1
0.37710497,0.2765519,9
0.20391437,0.8059468,1
0.5217825,0.4367949,5
0.17376873,0.78847474,1
0.24445817,0.35662666,7
0.5151202,0.3184867,4
0.3251782,0.51790303,8
0.8161519,0.33992943,6
0.3819496,0.8077982,2
0.15880658,0.74286336,1
0.7392144,0.38054633,6
0.32536772,0.51872605,8
0.31600463,0.5047923,8
0.93097794,0.65963215,0
0.17419282,0.81479824,1
0.4049259,0.7585764,2
0.6008021,0.63907266,3
0.50002414,0.32954943,4
0.19605292,0.33020306,7
0.35150018,0.48658177,8
0.37591937,0.27689028,9
0.91415226,0.6092211,0
0.18277103,0.7539165,1
0.3808261,0.7905991,2
0.5943429,0.6347485,3
0.37847665,0.36690256,4
0.77049387,0.38021022,6
0.23229572,0.3620774,7
0.35948813,0.5313238,8
0.3564545,0.15293638,9
0.9872568,0.60820204,0
0.17450517,0.76307505,1
0.28139505,0.6258726,2
0.58898926,0.6372864,3
0.49789983,0.33101818,4
0.20165357,0.3059482,7
0.39889622,0.4988764,8
0.3638235,0.26589745,9
0.1912583,0.816883,1
0.485758,0.3224961,4
0.51610327,0.40768406,5
0.5615692,0.78626525,3
0.5432457,0.65329754,3
0.9307969,0.6714466,0
0.3701591,0.26789066,9
0.5228378,0.42385018,5
0.45344928,0.36116654,4
0.5893773,0.63688195,3
0.9243193,0.6711361,0
0.49917814,0.38222247,8
0.46419904,0.34573963,4
0.7186016,0.41286588,6
0.23908669,0.3979198,7
0.9216373,0.6643145,0
0.14337638,0.2644052,7
0.24703278,0.3907615,7
0.19140816,0.76806766,1
0.75965637,0.36106965,6
0.41236088,0.23990317,9
0.19182141,0.76646614,1
0.5969143,0.63998306,3
0.7575397,0.36302534,6
0.37419447,0.86855555,2
0.58939606,0.6377114,3
0.44179958,0.49380124,8
0.41093194,0.7707352,2
0.59011763,0.63632154,3
0.42115557,0.5114516,8
0.37435353,0.28214324,9
0.51998025,0.41506767,5
0.39907512,0.4989091,8
0.37827083,0.4993643,8
0.18158527,0.3159918,7
0.17864501,0.80882645,1
0.13864844,0.3317733,7
0.17893298,0.8098848,1
0.18534672,0.7764297,1
0.93438506,0.58508843,0
0.5918382,0.639984,3
0.4609893,0.34799176,4
0.27146068,0.6342968,2
0.81875193,0.29310822,6
0.46856403,0.34763408,4
0.20681359,0.31447732,7
0.4523975,0.35312933,4
0.41028172,0.7701218,2
0.23743513,0.3991539,7
0.49373826,0.3351764,4
0.40957895,0.9124191,2
0.40357968,0.24252008,9
0.4103454,0.77046984,2
0.14803822,0.26205844,7
0.38128686,0.2723233,9
0.4112231,0.9124295,2
0.18981296,0.8176557,1
0.73216844,0.41795918,0
0.71710676,0.41428888,6
0.5161161,0.43102998,5
0.6693177,0.7935323,3
0.45269424,0.36016044,4
0.39550397,0.47073132,8
0.5217827,0.4126773,5
0.3327535,0.15231068,9
0.83052844,0.2780078,6
0.35645694,0.2797459,9
0.90884894,0.612956,0
0.7892276,0.36277568,6
0.57907,0.65429175,3
0.9107379,0.61318576,0
0.4952291,0.3806944,8
0.16251627,0.725295,1
0.86874324,0.3073383,6
0.9107579,0.66312104,0
0.88500875,0.61535037,0
0.118533984,0.6721532,1
0.33830914,0.83705837,2
0.5707428,0.7689142,3
0.4944638,0.23954691,4
0.5901564,0.4492579,5
0.8238204,0.2827966,6
0.17792796,0.34305534,7
0.9129186,0.64806193,0
0.12394075,0.67874026,1
0.37318367,0.78753215,2
0.6535882,0.6616723,3
0.5380773,0.19481559,4
0.16333497,0.29346398,7
0.31462398,0.49501008,8
0.33530685,0.30971408,9
0.89847964,0.6581623,0
0.16496038,0.7590826,1
0.3704902,0.79385614,2
0.6756147,0.7983303,3
0.59728086,0.1725015,4
0.22507171,0.3680781,7
0.39995155,0.945027,2
0.6348231,0.52988136,5
0.1878563,0.6787087,1
0.76387817,0.35836333,6
0.47449014,0.2572667,4
0.6667743,0.7950993,3
0.35859042,0.13734052,9
0.3695974,0.24550804,9
0.9118643,0.6632281,0
0.35064128,0.14292005,9
0.17690057,0.34773397,7
0.09980963,0.5906006,1
0.76395744,0.3611085,6
0.4815344,0.26127455,4
0.5805674,0.7380505,3
0.80960816,0.31043053,6
0.2722224,0.6344416,2
0.92606246,0.66278327,0
0.350228,0.1450343,9
0.33648062,0.51842475,8
0.78161335,0.34826085,6
0.5843791,0.45807222,5
0.17189318,0.36930287,7
0.89435655,0.6610379,0
0.89424086,0.6564702,0
0.19492206,0.7348574,1
0.1482534,0.30181795,7
0.5205076,0.26890364,4
0.566925,0.75670284,3
0.3665376,0.9299472,2
0.49648744,0.30373207,4
0.13922827,0.6498648,1
0.7264117,0.73091996,3
0.22239678,0.3469598,7
0.7705748,0.32755506,6
0.54123634,0.19435695,4
0.1777659,0.2842187,7
0.15748185,0.29843974,7
0.15167382,0.29908618,7
0.35705945,0.13554126,9
0.42498055,0.40125877,8
0.58513993,0.21816435,4
0.6719442,0.6698322,3
0.21314825,0.533752,8
0.34066117,0.82484174,2
0.39694118,0.6366548,8
0.5668774,0.75648206,3
0.52014536,0.4304723,5
0.31257433,0.4927119,8
0.89925295,0.653025,0
0.53498787,0.45134136,5
0.14086811,0.6290518,4
0.1489051,0.18919662,7
0.12036546,0.6658942,1
0.61594844,0.6591036,3
0.18815179,0.62295824,1
0.16984005,0.2693927,7
0.33656454,0.29174802,9
0.7816998,0.34884214,6
0.39826235,0.949008,2
0.90313345,0.65927535,0
0.5143542,0.028403563,9
0.14597899,0.6730336,1
0.15860622,0.30246472,7
0.5664086,0.78059,3
0.5843598,0.73702204,3
0.35660914,0.13242051,9
0.16483667,0.72625357,1
0.78188545,0.35046735,6
0.6088151,0.171928,4
0.44513476,0.43057072,3
0.36909154,0.17340349,9
0.35408598,0.52766424,8
0.38000703,0.8161779,2
0.13008404,0.6246617,1
0.35628396,0.5266949,8
0.81724745,0.2870143,6
0.4814107,0.23903173,4
0.18743472,0.62770474,1
0.5013655,0.4252606,5
0.52478915,0.42820522,5
0.8068605,0.33334732,6
0.61096925,0.5374704,5
0.9453506,0.5032707,0
0.051237006,0.5171512,1
0.41402176,0.83044887,2
0.6452947,0.76607335,3
0.51469713,0.1416003,4
0.55670416,0.46476132,5
0.8466081,0.2610459,6
0.15312122,0.23627749,7
0.57627475,0.59121966,8
0.33929458,0.15463518,9
0.98003346,0.5862975,0
0.045145866,0.5480048,1
0.46538788,0.8730688,2
0.6225043,0.79038715,3
0.47338507,0.22960605,4
0.5313321,0.43670234,5
0.8723825,0.28215384,6
0.26449633,0.23698409,7
0.5789566,0.5998064,8
0.48590434,0.03553127,9
0.9841491,0.5883607,0
0.03217656,0.54315853,1
0.35559613,0.8135399,2
0.6055744,0.7667274,3
0.50658387,0.15199217,4
0.5732776,0.4668314,5
0.8450833,0.31433612,6
0.14626819,0.23306717,7
0.5550327,0.56203735,8
0.3398296,0.15489726,9
0.7769407,0.27169028,6
0.41045254,0.12341461,9
0.14823619,0.23340385,7
0.96083856,0.4832048,0
0.4627971,0.87376153,2
0.669424,0.75722194,3
0.5421584,0.14882186,4
0.61102986,0.7060579,3
0.55742896,0.58993053,8
0.5628509,0.44402656,5
0.06645209,0.6081048,1
0.66660696,0.75245553,3
0.9757113,0.6293119,0
0.035656203,0.54467463,1
0.2556883,0.62898654,2
0.035908908,0.55337924,1
0.6505276,0.740715,3
0.28610027,0.7507462,2
0.98660386,0.5754858,0
0.27614206,0.24618131,7
0.33145636,0.76326233,2
0.81284946,0.26296955,6
0.55608636,0.13521075,4
0.86731863,0.5733689,0
0.6307406,0.49039283,5
0.40859684,0.14646722,9
0.40878725,0.14652398,9
0.3729562,0.50606644,8
0.40399757,0.11694155,9
0.52585936,0.40166834,5
0.622447,0.81724244,3
0.03867193,0.55079234,1
0.27466398,0.2448897,7
0.5123534,0.15235245,4
0.26355678,0.30710456,7
0.97828734,0.62891316,0
0.98358124,0.57040066,0
0.8091459,0.26024795,6
0.8109004,0.2593166,6
0.810885,0.25856945,6
0.65960467,0.78168,3
0.27269927,0.24003401,7
0.31881282,0.19436093,4
0.42649892,0.80190897,2
0.51023114,0.60245097,8
0.43259192,0.0692877,9
0.40527737,0.6292645,8
0.27490076,0.24670595,7
0.025437292,0.46946567,1
0.45051587,0.06545938,4
0.9585772,0.48315674,0
0.5967674,0.09699644,4
0.55241454,0.5621723,8
0.6531932,0.4887224,5
0.28444493,0.74786484,2
0.6375204,0.77569336,3
0.47218364,0.08770269,9
0.9799153,0.54638445,0
0.020614918,0.44956902,1
0.45325705,0.06967805,9
0.020961152,0.46088627,1
0.70849156,0.5629648,5
0.024119956,0.4597475,1
0.2696668,0.23995551,7
0.7438037,0.29614842,6
0.021597672,0.45437893,1
0.44792265,0.94646186,2
0.019796455,0.45198312,1
0.7459439,0.29325947,6
0.55265576,0.5621544,8
0.95218563,0.5029886,0
0.053277273,0.5487627,1
0.39396745,0.82463163,2
0.69920915,0.77322656,3
0.54142267,0.14693463,4
0.7152501,0.6384376,5
0.8656106,0.2434209,6
0.157402,0.21746336,7
0.40346757,0.5374253,8
0.5044432,0.03448332,9
0.87802047,0.47867703,0
0.18101902,0.5923186,1
0.44014522,0.9193143,2
0.6162374,0.6591541,3
0.52220756,0.12859131,4
0.65554947,0.60731494,5
0.8559618,0.2634503,6
0.26651698,0.2575848,7
0.4264177,0.55029714,8
0.9391843,0.5375522,0
0.05692534,0.51325935,1
0.47491357,0.8632138,2
0.67284304,0.6691987,3
0.70287997,0.62400264,5
0.8585027,0.24377877,6
0.16647983,0.16518442,7
0.43998265,0.53730315,8
0.07047241,0.5508526,1
0.8593166,0.5035847,0
0.49818587,0.17765895,4
0.7034421,0.6008849,5
0.86209464,0.24729134,6
0.7781851,0.24514236,6
0.5601538,0.69850516,3
0.5009014,0.17229731,4
0.5546104,0.17363358,4
0.44777566,0.94722456,2
0.41412058,0.55290574,8
0.110258564,0.6008702,1
0.8989861,0.52100664,0
0.8587749,0.24421342,6
0.50098926,0.17458887,4
0.3960415,0.13465099,9
0.25033668,0.26179364,7
0.43793806,0.9224924,2
0.46425197,0.11770833,9
0.44127575,0.85074973,2
0.9104123,0.5261117,0
0.50690603,0.07496932,9
0.45255443,0.61364806,3
0.67549014,0.7612466,3
0.37672406,0.12929107,9
0.19355991,0.598473,1
0.6473907,0.6113146,5
0.47382128,0.92127794,2
0.70153636,0.78422636,3
0.12376256,0.5850387,1
0.78215337,0.25399408,6
0.2649397,0.25246537,7
0.669391,0.59342915,3
0.20167637,0.18495817,7
0.40282112,0.5367767,8
0.52449226,0.1889983,4
0.84705853,0.4884122,0
0.37933707,0.8284503,2
0.502651,0.17325889,4
0.8046149,0.48260143,0
0.46448064,0.9024439,2
0.48626497,0.191443,4
0.20497252,0.26211897,7
0.39795193,0.5830612,8
0.9303548,0.5558217,0
0.17487068,0.21396728,7
0.8827782,0.4936659,0
0.77889323,0.24598211,6
0.3942559,0.152173,9
0.6968925,0.7907995,3
0.39658666,0.9519174,2
0.49861538,0.17950861,4
0.4053726,0.537105,8
0.7850896,0.24965352,6
0.8955219,0.5227425,0
0.6593176,0.59653544,5
0.19363521,0.23347342,7
0.7052823,0.6076302,5
0.07936727,0.58283097,1
0.84986675,0.4982236,0
0.47224465,0.574337,8
0.055755172,0.5492755,1
0.9000142,0.2281132,6
0.1806997,0.23401795,7
0.46484393,0.9031422,2
0.402135,0.15262094,9
0.21377717,0.25640693,7
0.38060647,0.16494846,9
0.6629526,0.5937222,5
0.77822316,0.2537967,6
0.7018258,0.60166234,5
0.4633409,0.88926804,2
0.7783357,0.24080174,6
0.46461296,0.9021267,2
0.41660935,0.550969,8
0.14475983,0.61552197,1
0.18195704,0.23437548,7
0.69323623,0.5857583,5
0.70237315,0.6127479,5
0.21321549,0.24796863,7
0.69759136,0.78963506,3
0.70098734,0.61093307,5
0.9351558,0.5520916,0
0.1089849,0.60045886,1
0.0858151,0.5606472,1
0.58462685,0.7364158,3
0.4253803,0.51444876,8
0.5563536,0.17178804,4
0.39110395,0.15245399,9
0.5553428,0.17286173,4
0.6973116,0.60981745,5
0.10570411,0.57437235,1
0.43327087,0.61444795,8
0.87335294,0.24928313,6
0.40632927,0.50220925,8
0.3775249,0.16563247,9
0.8785198,0.58224463,0
0.1655521,0.6832621,1
0.36961928,0.8614256,2
0.66680956,0.7489864,3
0.4931402,0.24897335,4
0.63324255,0.4640355,5
0.8119089,0.31366712,6
0.17327578,0.34013003,7
0.43951732,0.5724778,8
0.34061044,0.1871327,9
0.8692145,0.6186972,0
0.1290853,0.6327209,1
0.36911532,0.8594295,2
0.5938581,0.8112919,3
0.49272993,0.25106585,4
0.63274395,0.46384752,5
0.7676034,0.3499598,6
0.20133613,0.29408666,7
0.4348124,0.5734095,8
0.3299806,0.20658998,9
0.89761555,0.6130656,0
0.12043985,0.6652615,1
0.4052157,0.91285473,2
0.59529924,0.76181495,3
0.492907,0.2495436,4
0.5559524,0.41723442,5
0.80088234,0.30008408,6
0.17404556,0.34091777,7
0.4339783,0.5726568,8
0.35523164,0.2111175,9
0.6077021,0.7781467,3
0.61684287,0.450444,5
0.6684184,0.7744987,3
0.3939583,0.8423561,2
0.37662572,0.2264213,9
0.6039993,0.7675301,3
0.3713627,0.8286175,2
0.118757114,0.66920686,1
0.5303533,0.18745844,4
0.6178941,0.45231086,5
0.64847475,0.48769617,5
0.35855785,0.8880058,2
0.66877204,0.7471679,3
0.36261246,0.8293561,2
0.0705309,0.61700445,1
0.61295253,0.8176704,3
0.3657792,0.1545162,9
0.2538512,0.3847202,7
0.3483033,0.81856656,2
0.14450848,0.6731423,1
0.38005626,0.839637,2
0.44145304,0.5740719,8
0.3283596,0.24179554,9
0.18589841,0.6324425,1
0.4678415,0.54455775,8
0.46805462,0.5440889,8
0.21491681,0.2783269,7
0.46276376,0.5505762,8
0.15303311,0.73322874,1
0.87275237,0.5807974,0
0.85806346,0.5914193,0
0.80780125,0.2786854,6
0.2070784,0.27347755,7
0.15562323,0.23508002,7
0.37964505,0.52739835,8
0.23511386,0.33339462,7
0.6332974,0.46380407,5
0.8405458,0.5867058,0
0.8506534,0.28311336,6
0.18622395,0.60398895,1
0.6448494,0.4839311,5
0.21289551,0.28784576,7
0.52147126,0.28312495,4
0.82490665,0.37730297,6
0.16059053,0.68318635,1
0.40239355,0.9150898,2
0.6181487,0.45395744,5
0.851075,0.59486985,0
0.21566336,0.28202853,7
0.36086103,0.13713865,9
0.36802354,0.14904973,9
0.7605178,0.5056668,0
0.6097244,0.81790245,3
0.58325607,0.1990838,4
0.5294584,0.18623966,4
0.46261495,0.52444327,8
0.5272504,0.26416934,4
0.15598673,0.68458635,1
0.45361343,0.55689996,8
0.81393504,0.31148335,6
0.6013226,0.43751258,5
0.3507462,0.30930448,9
0.8578835,0.576233,0
0.8684611,0.6157707,0
0.869155,0.61742234,0
0.6596646,0.8313768,3
0.17385791,0.23599647,7
0.1818439,0.6875444,1
0.79562455,0.3059093,6
0.5734178,0.1991617,4
0.83219624,0.307895,6
0.8561665,0.5929304,0
0.47557038,0.26271033,4
0.55847615,0.4557664,5
0.5241986,0.26645878,4
0.121688604,0.666041,1
0.5710384,0.7509733,3
0.49357957,0.55821574,8
0.78395176,0.28728113,6
0.6000476,0.68541217,3
0.38118178,0.1835757,9
0.37014827,0.15240666,9
0.61747056,0.43189648,5
0.39423603,0.12073494,9
0.63662183,0.84090334,3
0.15155767,0.22464426,7
0.44934192,0.56266,8
0.6794147,0.50586915,5
0.82091665,0.30944523,6
0.49304712,0.2503839,4
0.19354485,0.3019985,7
0.828963,0.30571166,6
0.44571725,0.88357043,2
0.38988972,0.843126,2
0.8292766,0.5836243,0
0.3892372,0.14280729,9
0.47973302,0.24755418,4
0.9214642,0.52742755,0
0.14325894,0.6755124,1
0.4010939,0.9163621,2
0.641949,0.7972328,3
0.52127635,0.32021117,4
0.6045965,0.4354002,5
0.77141255,0.33625406,6
0.25178662,0.36370373,7
0.34061977,0.5328897,8
0.36875904,0.1402453,9
0.8803945,0.6108064,0
0.19262134,0.7601665,1
0.34148753,0.8234011,2
0.64969623,0.7920897,3
0.49595112,0.28503528,4
0.5766379,0.44794855,5
0.7494905,0.33662644,6
0.2075034,0.31334946,7
0.29444864,0.5205307,8
0.3518516,0.27782896,9
0.8832001,0.6246409,0
0.20012935,0.7871188,1
0.3991753,0.94004595,2
0.68069047,0.79526067,3
0.50952196,0.3138314,4
0.5148866,0.40726173,5
0.7627777,0.3918159,6
0.24764298,0.36750832,7
0.3537924,0.49481934,8
0.34623232,0.2876986,9
0.7736071,0.31926063,6
0.5063242,0.20181763,4
0.40074316,0.9466677,2
0.7707173,0.3159763,6
0.5275138,0.2505456,4
0.17243962,0.33888203,7
0.57179934,0.4486915,5
0.62082547,0.45859236,5
0.478762,0.24261463,4
0.18637624,0.27520975,7
0.39229926,0.95424676,2
0.32731634,0.20879087,9
0.62417746,0.7938364,3
0.36877188,0.25015333,9
0.65292454,0.79712164,3
0.31026378,0.50792104,8
0.4027615,0.9468133,2
0.8322364,0.5792087,0
0.3856447,0.20879395,9
0.5326741,0.45839748,5
0.7817835,0.29014692,6
0.8075059,0.53131056,0
0.1903501,0.61420596,1
0.86040986,0.62241554,0
0.7882045,0.33651394,6
0.5532092,0.42084762,5
0.66414005,0.7943765,3
0.5859545,0.4454084,5
0.65202576,0.79401183,3
0.3296848,0.52328634,8
0.866715,0.58595264,0
0.84005976,0.5876098,0
0.6502108,0.7926529,3
0.4950969,0.2730685,4
0.16949116,0.6983013,1
0.6221703,0.45638567,5
0.6660549,0.77322716,3
0.88157964,0.5534995,0
0.33541977,0.52982605,8
0.6744485,0.78825235,3
0.8755287,0.53982705,0
